X0,X1,X2,X3,X4
-1.452030503786498,-1.752327814476742,-0.8591174239993036,0.7649223367385409,-0.6081959703890362
0.5121526173586649,-2.080487150062668,0.0018539020195883077,0.03947768792858003,1.5720660935873214
-3.6619154661707367,-1.005340904738706,0.4038178959212295,0.8859371721048872,-3.9377024037405692
2.1031231021127,0.674275537507128,0.5193875322405708,0.5102162380395827,3.1268813477699497
1.0341805417261543,-0.7379741176173811,0.43596019414179654,-0.31789722448847324,-1.3529657575554297
-1.2401746502706557,0.789987977412057,0.9888060773018176,1.8918161288394904,-0.461383623388699
0.4064294643141935,0.7686327111279098,-0.19620030436105113,-2.2406527022316043,-1.6016437301068362
0.8323076384023538,-0.08080248817659062,-1.8323729547525103,-2.3263238626201437,-0.2467296668514955
-1.6254816890836001,0.08426315016630123,-0.14927956610472676,-0.5921198421039191,-0.2541103025289194
1.417022302465255,-0.5373115797728364,0.6886006509087201,0.44707685932784097,0.6771752614416806
0.29733216115154626,-0.4353724378203824,-0.19020603500177058,-0.5704492101301742,-0.7087963883316195
0.0441719857079919,0.5464790058746977,-0.14528297514236835,-0.11224194720126342,0.07367681621759674
-0.22053265088224716,-0.0936274341006092,-0.23296011822801505,-0.008863456026821911,2.560975351098109
-0.14831424878406607,-0.07112666171046128,1.7995221943259514,-0.12231949292622507,0.9750725184533072
0.886976216817937,-2.6818502707121876,0.6368667660870844,-1.0773794195474529,0.48280850338819
1.4756709823873873,0.29829259438325617,0.3676220263544687,-4.305681540769129,0.7174333842483569
-0.9978382457142905,0.1659073647726658,4.325016734946835,-1.7966169075462401,0.4142744200549445
1.1882376597950495,-2.5935544824262178,-0.40111582912205196,-3.0663009600617115,1.4255327534010065
-0.8547008601128456,0.5684466774946151,1.8680959624018778,-0.5939213760031383,0.2747512850968126
0.2712791752858889,-0.12495360672438063,-0.3795016383562937,0.7839546967705228,3.4993898515235315
0.3326669740976803,0.2961163401188749,-2.6754795207977096,-0.6494183305337068,0.04435080970678992
-0.20484307001272323,0.5895291999595682,0.54360152297545,0.8050648185097543,0.20187172091331407
0.6317172175639516,-1.3247758483092618,1.0735510706821016,0.3790249250304088,0.052276180286843915
0.25993963864002867,2.200747558352253,-1.8571450721257365,0.486752800425351,0.3265574289286948
0.14114133038308752,1.8321194599833823,0.11178579186355572,-0.023181362520969057,0.3061960318820287
-1.5712770203319677,1.3181618886822923,-0.16697749957863298,0.3341203117982723,-2.3591099978741674
2.289154652381755,0.25242347282164845,-1.3033330177132156,-0.10957307691691415,0.5675644239211528
-0.4465559884222633,0.24137173202449527,0.5152859339675856,-0.431467024026678,-0.22869029745968084
1.231996177132224,0.11283222293385024,0.39915139936264327,-1.1265450328288877,0.05479802876660972
-0.8010337738979001,0.3710974166756352,-1.0538746756160955,-0.518717592253757,-0.0643617521780135
0.14647177797116662,-0.2928364182872647,-0.12969865472683964,0.02925709183993358,-0.7810496076935596
0.07387387654394106,-0.5442897312589197,-2.141523182378078,-0.8820975385216826,-1.1735643201470778
-0.37499243016520556,-0.5360602509778174,-0.14821863345275696,-0.22517240349557438,0.005183164609797564
0.32330971260583896,-2.337948073500395,0.807285183626103,-0.08406668293466865,1.2247677528003005
-1.262716880575381,2.00953322770242,0.39614873845145515,0.05399410633119847,-0.3653916461346555
0.36909167849466035,0.37549860774537597,0.30167471044866045,-0.14919066603452136,-0.3147723191291345
-0.5785474109875404,1.432996572568893,1.214346202234837,-1.1894823772285803,-0.5459728574596147
1.2293540698445198,-0.9506615746004444,0.007450983143773765,0.36444267004933295,0.8626991289656543
-0.5592679794821394,2.9022168795010495,-0.2852040062064006,-0.8826861335852076,-0.3229860689572712
0.22700049231467098,2.520145375867736,-0.5334960797328413,-0.7493151760845471,-1.205891214978228
-0.4343111064156347,-2.619578212873523,-0.3006944284897038,-0.8986433522414986,-0.5001173396356218
1.2225959802798476,-1.1966406501479383,1.719319996084067,-0.39604048297916383,-0.36411457764774857
-0.05306843572592246,-0.06818111101527223,0.73319303524063,0.5432811770390255,-0.11235627308044654
-0.6946306694222437,0.2251059117414423,1.028389718175956,0.8244952574247043,-0.2713062616209535
-0.666667799875321,-0.6436482771436852,-2.5086739743774746,-0.6843500045261668,-0.6974726933508825
-1.1220469188991213,0.0667891673010535,-0.7444266668567343,-0.026688332222167183,0.29267735443054277
0.42597940135278267,0.00044573853117405547,1.080742053213866,1.1244516142299799,-1.1033878305774987
-0.6925207621614535,0.8454700946485164,1.4416606046679377,0.4621325090763612,-0.45331484512829134
1.228439794949579,-3.5440283810352735,-1.1202719048013643,-6.321356417484014,0.9415160105585417
0.11583790802601596,-1.182157214275479,-0.184354545517481,-3.4540114516805587,-0.5452464802591283
0.1247024213976606,0.35345403167042205,1.509218572575393,-1.2249361865361956,0.6716242143239641
-0.27785929429220274,-2.357602260396839,-0.354300628657586,0.1577443492804489,0.6808925228053784
0.4837132675557392,-0.08240896647640442,-0.28577848505140674,0.04882910573418291,-2.015341910984748
-0.0543043138742175,-0.12009499361591866,-0.30658228888193007,0.29592355381105484,-0.9789208793953774
-0.8640203554546237,-2.073862235838996,-1.1830855547794792,0.09513948268979325,-7.579643047046186
-0.6418445984609031,-0.5581860330288163,-3.68644178540727,1.1410608795189912,2.670499874634576
-0.5915662814156062,-1.939495598795147,0.5292696500773044,1.6129272541702155,1.9875585627221026
0.13986339367977652,1.1750945696368533,-1.5140722564924114,0.38812605510317455,0.2007176673359822
-1.206812778144894,-0.1109207056889609,0.032589508725740006,-0.06983679317162622,-4.403516445189961
1.6709286957401823,0.8355458183658524,2.745868726013616,0.6537922752098155,1.2224646773392545
-1.1636693695067906,-0.19884928251907522,-1.2320418109783307,0.7725874118174441,-0.9413771632203098
1.0701033363534034,0.39654559245629517,-1.5075386173522989,0.2980152798912417,0.17094501871851808
-0.036524494729798906,1.3260993291953775,0.37634148040389864,1.1183098241899467,-1.0053249824031392
0.019729237044097847,-0.3181341093921691,-2.087205925982696,-0.6248630817554152,0.7978105830068494
-0.576694055078866,-3.0475573852359723,1.2494408267077737,0.7132373832195933,-0.43921212876621335
0.4202132481080373,3.0567138370205957,3.260000973990036,0.4356006335089657,0.17812695899223852
